,property,propertyLabel
1383,http://www.wikidata.org/prop/P41,http://www.wikidata.org/prop/P41
1384,http://www.wikidata.org/prop/direct/P648,http://www.wikidata.org/prop/direct/P648
1385,http://www.wikidata.org/prop/direct/P746,http://www.wikidata.org/prop/direct/P746
1386,http://www.wikidata.org/prop/P10291,http://www.wikidata.org/prop/P10291
1387,http://www.wikidata.org/prop/direct-normalized/P648,http://www.wikidata.org/prop/direct-normalized/P648
1388,http://www.wikidata.org/prop/direct/P4292,http://www.wikidata.org/prop/direct/P4292
1389,http://www.wikidata.org/prop/direct/P7512,http://www.wikidata.org/prop/direct/P7512
1390,http://www.wikidata.org/prop/direct-normalized/P8979,http://www.wikidata.org/prop/direct-normalized/P8979
1391,http://www.wikidata.org/prop/direct/P8979,http://www.wikidata.org/prop/direct/P8979
1392,http://www.wikidata.org/prop/direct/P10291,http://www.wikidata.org/prop/direct/P10291
1393,http://www.wikidata.org/prop/direct/P1149,http://www.wikidata.org/prop/direct/P1149
1394,http://www.wikidata.org/prop/direct/P4859,http://www.wikidata.org/prop/direct/P4859
1395,http://www.wikidata.org/prop/direct/P4916,http://www.wikidata.org/prop/direct/P4916
1396,http://www.wikidata.org/prop/direct/P4917,http://www.wikidata.org/prop/direct/P4917
1397,http://www.wikidata.org/prop/direct/P4962,http://www.wikidata.org/prop/direct/P4962
1398,http://www.wikidata.org/prop/direct/P6292,http://www.wikidata.org/prop/direct/P6292
1399,http://www.wikidata.org/prop/P1142,http://www.wikidata.org/prop/P1142
1400,http://www.wikidata.org/prop/P1303,http://www.wikidata.org/prop/P1303
1401,http://www.wikidata.org/prop/direct/P3630,http://www.wikidata.org/prop/direct/P3630
1402,http://www.wikidata.org/prop/direct/P5863,http://www.wikidata.org/prop/direct/P5863
1403,http://www.wikidata.org/prop/direct/P8344,http://www.wikidata.org/prop/direct/P8344
1404,http://www.wikidata.org/prop/P648,http://www.wikidata.org/prop/P648
1405,http://www.wikidata.org/prop/P746,http://www.wikidata.org/prop/P746
1406,http://www.wikidata.org/prop/P1149,http://www.wikidata.org/prop/P1149
1407,http://www.wikidata.org/prop/direct-normalized/P1149,http://www.wikidata.org/prop/direct-normalized/P1149
1408,http://www.wikidata.org/prop/P4859,http://www.wikidata.org/prop/P4859
1409,http://www.wikidata.org/prop/P4916,http://www.wikidata.org/prop/P4916
1410,http://www.wikidata.org/prop/P4917,http://www.wikidata.org/prop/P4917
1411,http://www.wikidata.org/prop/P4962,http://www.wikidata.org/prop/P4962
1412,http://www.wikidata.org/prop/direct/P7897,http://www.wikidata.org/prop/direct/P7897
1413,http://www.wikidata.org/prop/direct/P7994,http://www.wikidata.org/prop/direct/P7994
1414,http://www.wikidata.org/prop/direct/P8066,http://www.wikidata.org/prop/direct/P8066
1415,http://www.wikidata.org/prop/P5047,http://www.wikidata.org/prop/P5047
1416,http://www.wikidata.org/prop/direct/P5047,http://www.wikidata.org/prop/direct/P5047
1417,http://www.wikidata.org/prop/P6748,http://www.wikidata.org/prop/P6748
1418,http://www.wikidata.org/prop/direct/P6748,http://www.wikidata.org/prop/direct/P6748
1419,http://www.wikidata.org/prop/P6931,http://www.wikidata.org/prop/P6931
1420,http://www.wikidata.org/prop/direct/P6931,http://www.wikidata.org/prop/direct/P6931
1421,http://www.wikidata.org/prop/direct/P7788,http://www.wikidata.org/prop/direct/P7788
1422,http://www.wikidata.org/prop/P7788,http://www.wikidata.org/prop/P7788
1423,http://www.wikidata.org/prop/P7897,http://www.wikidata.org/prop/P7897
1424,http://www.wikidata.org/prop/P12946,http://www.wikidata.org/prop/P12946
1425,http://www.wikidata.org/prop/direct/P12946,http://www.wikidata.org/prop/direct/P12946
1426,http://www.wikidata.org/prop/direct/P6666,http://www.wikidata.org/prop/direct/P6666
1427,http://www.wikidata.org/prop/P6666,http://www.wikidata.org/prop/P6666
1428,http://www.wikidata.org/prop/direct/P2598,http://www.wikidata.org/prop/direct/P2598
1429,http://www.wikidata.org/prop/P6292,http://www.wikidata.org/prop/P6292
1430,http://www.wikidata.org/prop/P7994,http://www.wikidata.org/prop/P7994
1431,http://www.wikidata.org/prop/P8066,http://www.wikidata.org/prop/P8066
1432,http://www.wikidata.org/prop/direct/P11376,http://www.wikidata.org/prop/direct/P11376
1433,http://www.wikidata.org/prop/direct/P12245,http://www.wikidata.org/prop/direct/P12245
1434,http://www.wikidata.org/prop/P11376,http://www.wikidata.org/prop/P11376
1435,http://www.wikidata.org/prop/P12245,http://www.wikidata.org/prop/P12245
1436,http://www.wikidata.org/prop/P4705,http://www.wikidata.org/prop/P4705
1437,http://www.wikidata.org/prop/P4847,http://www.wikidata.org/prop/P4847
1438,http://www.wikidata.org/prop/P5780,http://www.wikidata.org/prop/P5780
1439,http://www.wikidata.org/prop/P2598,http://www.wikidata.org/prop/P2598
1440,http://www.wikidata.org/prop/direct/P4705,http://www.wikidata.org/prop/direct/P4705
1441,http://www.wikidata.org/prop/direct/P4847,http://www.wikidata.org/prop/direct/P4847
1442,http://www.wikidata.org/prop/direct/P5780,http://www.wikidata.org/prop/direct/P5780
1443,http://www.wikidata.org/prop/direct/P1954,http://www.wikidata.org/prop/direct/P1954
1444,http://www.wikidata.org/prop/P7194,http://www.wikidata.org/prop/P7194
1445,http://www.wikidata.org/prop/direct/P7751,http://www.wikidata.org/prop/direct/P7751
1446,http://www.wikidata.org/prop/direct/P8059,http://www.wikidata.org/prop/direct/P8059
1447,http://www.wikidata.org/prop/P7751,http://www.wikidata.org/prop/P7751
1448,http://www.wikidata.org/prop/direct/P7194,http://www.wikidata.org/prop/direct/P7194
1449,http://www.wikidata.org/prop/P1954,http://www.wikidata.org/prop/P1954
1450,http://www.wikidata.org/prop/P8059,http://www.wikidata.org/prop/P8059
1451,http://www.wikidata.org/prop/direct/P7567,http://www.wikidata.org/prop/direct/P7567
1452,http://www.wikidata.org/prop/direct/P4960,http://www.wikidata.org/prop/direct/P4960
1453,http://www.wikidata.org/prop/P4960,http://www.wikidata.org/prop/P4960
1454,http://www.wikidata.org/prop/P7516,http://www.wikidata.org/prop/P7516
1455,http://www.wikidata.org/prop/direct/P7516,http://www.wikidata.org/prop/direct/P7516
1456,http://www.wikidata.org/prop/direct/P7563,http://www.wikidata.org/prop/direct/P7563
1457,http://www.wikidata.org/prop/P7563,http://www.wikidata.org/prop/P7563
1458,http://www.wikidata.org/prop/P7733,http://www.wikidata.org/prop/P7733
1459,http://www.wikidata.org/prop/direct/P7733,http://www.wikidata.org/prop/direct/P7733
1460,http://www.wikidata.org/prop/direct/P7852,http://www.wikidata.org/prop/direct/P7852
1461,http://www.wikidata.org/prop/direct/P7853,http://www.wikidata.org/prop/direct/P7853
1462,http://www.wikidata.org/prop/P7852,http://www.wikidata.org/prop/P7852
1463,http://www.wikidata.org/prop/P7853,http://www.wikidata.org/prop/P7853
1464,http://www.wikidata.org/prop/P11572,http://www.wikidata.org/prop/P11572
1465,http://www.wikidata.org/prop/direct/P11572,http://www.wikidata.org/prop/direct/P11572
1466,http://www.wikidata.org/prop/direct/P4671,http://www.wikidata.org/prop/direct/P4671
1467,http://www.wikidata.org/prop/direct/P4846,http://www.wikidata.org/prop/direct/P4846
1468,http://www.wikidata.org/prop/direct/P6797,http://www.wikidata.org/prop/direct/P6797
1469,http://www.wikidata.org/prop/direct/P7683,http://www.wikidata.org/prop/direct/P7683
1470,http://www.wikidata.org/prop/direct/P11426,http://www.wikidata.org/prop/direct/P11426
1471,http://www.wikidata.org/prop/P7567,http://www.wikidata.org/prop/P7567
1472,http://www.wikidata.org/prop/P7683,http://www.wikidata.org/prop/P7683
1473,http://www.wikidata.org/prop/P11426,http://www.wikidata.org/prop/P11426
1474,http://www.wikidata.org/prop/P5569,http://www.wikidata.org/prop/P5569
1475,http://www.wikidata.org/prop/P4671,http://www.wikidata.org/prop/P4671
1476,http://www.wikidata.org/prop/P4846,http://www.wikidata.org/prop/P4846
1477,http://www.wikidata.org/prop/P6797,http://www.wikidata.org/prop/P6797
1478,http://www.wikidata.org/prop/direct/P443,http://www.wikidata.org/prop/direct/P443
1479,http://www.wikidata.org/prop/direct/P1877,http://www.wikidata.org/prop/direct/P1877
1480,http://www.wikidata.org/prop/P1049,http://www.wikidata.org/prop/P1049
1481,http://www.wikidata.org/prop/direct/P1049,http://www.wikidata.org/prop/direct/P1049
1482,http://www.wikidata.org/prop/P1953,http://www.wikidata.org/prop/P1953
1483,http://www.wikidata.org/prop/P5882,http://www.wikidata.org/prop/P5882
1484,http://www.wikidata.org/prop/P8313,http://www.wikidata.org/prop/P8313
1485,http://www.wikidata.org/prop/P213,http://www.wikidata.org/prop/P213
1486,http://www.wikidata.org/prop/P1365,http://www.wikidata.org/prop/P1365
1487,http://www.wikidata.org/prop/direct/P11392,http://www.wikidata.org/prop/direct/P11392
1488,http://www.wikidata.org/prop/P11392,http://www.wikidata.org/prop/P11392
1489,http://www.wikidata.org/prop/P1593,http://www.wikidata.org/prop/P1593
1490,http://www.wikidata.org/prop/direct/P1593,http://www.wikidata.org/prop/direct/P1593
1491,http://www.wikidata.org/prop/P1877,http://www.wikidata.org/prop/P1877
1492,http://www.wikidata.org/prop/direct/P38,http://www.wikidata.org/prop/direct/P38
1493,http://www.wikidata.org/prop/direct/P150,http://www.wikidata.org/prop/direct/P150
1494,http://www.wikidata.org/prop/P3701,http://www.wikidata.org/prop/P3701
1495,http://www.wikidata.org/prop/direct/P3701,http://www.wikidata.org/prop/direct/P3701
1496,http://www.wikidata.org/prop/direct/P1414,http://www.wikidata.org/prop/direct/P1414
1497,http://www.wikidata.org/prop/P1414,http://www.wikidata.org/prop/P1414
1498,http://www.wikidata.org/prop/direct/P1365,http://www.wikidata.org/prop/direct/P1365
1499,http://www.wikidata.org/prop/P38,http://www.wikidata.org/prop/P38
1500,http://www.wikidata.org/prop/P150,http://www.wikidata.org/prop/P150
1501,http://www.wikidata.org/prop/direct/P194,http://www.wikidata.org/prop/direct/P194
1502,http://www.wikidata.org/prop/P194,http://www.wikidata.org/prop/P194
1503,http://www.wikidata.org/prop/P242,http://www.wikidata.org/prop/P242
1504,http://www.wikidata.org/prop/direct/P242,http://www.wikidata.org/prop/direct/P242
1505,http://www.wikidata.org/prop/P11541,http://www.wikidata.org/prop/P11541
1506,http://www.wikidata.org/prop/direct/P1430,http://www.wikidata.org/prop/direct/P1430
1507,http://www.wikidata.org/prop/P1430,http://www.wikidata.org/prop/P1430
1508,http://www.wikidata.org/prop/direct/P11541,http://www.wikidata.org/prop/direct/P11541
1509,http://www.wikidata.org/prop/P443,http://www.wikidata.org/prop/P443
1510,http://www.wikidata.org/prop/direct/P12189,http://www.wikidata.org/prop/direct/P12189
1511,http://www.wikidata.org/prop/direct/P528,http://www.wikidata.org/prop/direct/P528
1512,http://www.wikidata.org/prop/direct/P6477,http://www.wikidata.org/prop/direct/P6477
1513,http://www.wikidata.org/prop/P6477,http://www.wikidata.org/prop/P6477
1514,http://www.wikidata.org/prop/direct/P2125,http://www.wikidata.org/prop/direct/P2125
1515,http://www.wikidata.org/prop/P528,http://www.wikidata.org/prop/P528
1516,http://www.wikidata.org/prop/P2125,http://www.wikidata.org/prop/P2125
1517,http://www.wikidata.org/prop/P12189,http://www.wikidata.org/prop/P12189
1518,http://www.wikidata.org/prop/direct/P491,http://www.wikidata.org/prop/direct/P491
1519,http://www.wikidata.org/prop/direct/P1071,http://www.wikidata.org/prop/direct/P1071
1520,http://www.wikidata.org/prop/P1071,http://www.wikidata.org/prop/P1071
1521,http://www.wikidata.org/prop/direct/P12878,http://www.wikidata.org/prop/direct/P12878
1522,http://www.wikidata.org/prop/P12878,http://www.wikidata.org/prop/P12878
1523,http://www.wikidata.org/prop/P491,http://www.wikidata.org/prop/P491
1524,http://www.wikidata.org/prop/direct/P2049,http://www.wikidata.org/prop/direct/P2049
1525,http://www.wikidata.org/prop/P2049,http://www.wikidata.org/prop/P2049
1526,http://www.wikidata.org/prop/P398,http://www.wikidata.org/prop/P398
1527,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015
1528,http://www.wikidata.org/prop/P6780,http://www.wikidata.org/prop/P6780
1529,http://www.wikidata.org/prop/P1557,http://www.wikidata.org/prop/P1557
1530,http://www.wikidata.org/prop/P7015,http://www.wikidata.org/prop/P7015
1531,http://www.wikidata.org/prop/direct/P1557,http://www.wikidata.org/prop/direct/P1557
1532,http://www.wikidata.org/prop/direct/P6780,http://www.wikidata.org/prop/direct/P6780
1533,http://www.wikidata.org/prop/direct/P398,http://www.wikidata.org/prop/direct/P398
1534,http://www.wikidata.org/prop/P1376,http://www.wikidata.org/prop/P1376
1535,http://www.wikidata.org/prop/P2936,http://www.wikidata.org/prop/P2936
1536,http://www.wikidata.org/prop/P2927,http://www.wikidata.org/prop/P2927
1537,http://www.wikidata.org/prop/direct/P1376,http://www.wikidata.org/prop/direct/P1376
1538,http://www.wikidata.org/prop/direct/P2927,http://www.wikidata.org/prop/direct/P2927
1539,http://www.wikidata.org/prop/direct/P2936,http://www.wikidata.org/prop/direct/P2936
1540,http://www.wikidata.org/prop/direct/P13048,http://www.wikidata.org/prop/direct/P13048
1541,http://www.wikidata.org/prop/direct/P585,http://www.wikidata.org/prop/direct/P585
1542,http://www.wikidata.org/prop/P585,http://www.wikidata.org/prop/P585
1543,http://www.wikidata.org/prop/direct/P3082,http://www.wikidata.org/prop/direct/P3082
1544,http://www.wikidata.org/prop/P3082,http://www.wikidata.org/prop/P3082
1545,http://www.wikidata.org/prop/direct/P736,http://www.wikidata.org/prop/direct/P736
1546,http://www.wikidata.org/prop/P736,http://www.wikidata.org/prop/P736
1547,http://www.wikidata.org/prop/P13048,http://www.wikidata.org/prop/P13048
1548,http://www.wikidata.org/prop/P2583,http://www.wikidata.org/prop/P2583
1549,http://www.wikidata.org/prop/direct/P2583,http://www.wikidata.org/prop/direct/P2583
1550,http://www.wikidata.org/prop/P6258,http://www.wikidata.org/prop/P6258
1551,http://www.wikidata.org/prop/P6257,http://www.wikidata.org/prop/P6257
1552,http://www.wikidata.org/prop/direct/P6258,http://www.wikidata.org/prop/direct/P6258
1553,http://www.wikidata.org/prop/direct/P6257,http://www.wikidata.org/prop/direct/P6257
1554,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083
1555,http://www.wikidata.org/prop/direct/P2052,http://www.wikidata.org/prop/direct/P2052
1556,http://www.wikidata.org/prop/direct/P2217,http://www.wikidata.org/prop/direct/P2217
1557,http://www.wikidata.org/prop/direct/P2261,http://www.wikidata.org/prop/direct/P2261
1558,http://www.wikidata.org/prop/P582,http://www.wikidata.org/prop/P582
1559,http://www.wikidata.org/prop/P580,http://www.wikidata.org/prop/P580
1560,http://www.wikidata.org/prop/direct/P710,http://www.wikidata.org/prop/direct/P710
1561,http://www.wikidata.org/prop/P710,http://www.wikidata.org/prop/P710
1562,http://www.wikidata.org/prop/P2052,http://www.wikidata.org/prop/P2052
1563,http://www.wikidata.org/prop/P2261,http://www.wikidata.org/prop/P2261
1564,http://www.wikidata.org/prop/P1083,http://www.wikidata.org/prop/P1083
1565,http://www.wikidata.org/prop/P2217,http://www.wikidata.org/prop/P2217
1566,http://www.wikidata.org/prop/P2262,http://www.wikidata.org/prop/P2262
1567,http://www.wikidata.org/prop/direct/P2262,http://www.wikidata.org/prop/direct/P2262
1568,http://www.wikidata.org/prop/direct/P4970,http://www.wikidata.org/prop/direct/P4970
1569,http://www.wikidata.org/prop/P4970,http://www.wikidata.org/prop/P4970
1570,http://www.wikidata.org/prop/P59,http://www.wikidata.org/prop/P59
1571,http://www.wikidata.org/prop/direct/P59,http://www.wikidata.org/prop/direct/P59
1572,http://www.wikidata.org/prop/P215,http://www.wikidata.org/prop/P215
1573,http://www.wikidata.org/prop/direct/P215,http://www.wikidata.org/prop/direct/P215
1574,http://www.wikidata.org/prop/direct/P881,http://www.wikidata.org/prop/direct/P881
1575,http://www.wikidata.org/prop/direct/P1215,http://www.wikidata.org/prop/direct/P1215
1576,http://www.wikidata.org/prop/direct/P1296,http://www.wikidata.org/prop/direct/P1296
1577,http://www.wikidata.org/prop/direct/P1458,http://www.wikidata.org/prop/direct/P1458
1578,http://www.wikidata.org/prop/direct/P1457,http://www.wikidata.org/prop/direct/P1457
1579,http://www.wikidata.org/prop/direct/P2060,http://www.wikidata.org/prop/direct/P2060
1580,http://www.wikidata.org/prop/direct/P2120,http://www.wikidata.org/prop/direct/P2120
1581,http://www.wikidata.org/prop/direct/P2214,http://www.wikidata.org/prop/direct/P2214
1582,http://www.wikidata.org/prop/direct/P2216,http://www.wikidata.org/prop/direct/P2216
1583,http://www.wikidata.org/prop/direct/P2924,http://www.wikidata.org/prop/direct/P2924
1584,http://www.wikidata.org/prop/direct/P3222,http://www.wikidata.org/prop/direct/P3222
1585,http://www.wikidata.org/prop/direct/P4296,http://www.wikidata.org/prop/direct/P4296
1586,http://www.wikidata.org/prop/direct-normalized/P5063,http://www.wikidata.org/prop/direct-normalized/P5063
1587,http://www.wikidata.org/prop/direct/P5063,http://www.wikidata.org/prop/direct/P5063
1588,http://www.wikidata.org/prop/direct/P6259,http://www.wikidata.org/prop/direct/P6259
1589,http://www.wikidata.org/prop/direct/P7497,http://www.wikidata.org/prop/direct/P7497
1590,http://www.wikidata.org/prop/direct/P8313,http://www.wikidata.org/prop/direct/P8313
1591,http://www.wikidata.org/prop/direct/P8408,http://www.wikidata.org/prop/direct/P8408
1592,http://www.wikidata.org/prop/direct-normalized/P8408,http://www.wikidata.org/prop/direct-normalized/P8408
1593,http://www.wikidata.org/prop/direct/P8814,http://www.wikidata.org/prop/direct/P8814
1594,http://www.wikidata.org/prop/direct/P10242,http://www.wikidata.org/prop/direct/P10242
1595,http://www.wikidata.org/prop/direct/P10565,http://www.wikidata.org/prop/direct/P10565
1596,http://www.wikidata.org/prop/direct/P10751,http://www.wikidata.org/prop/direct/P10751
1597,http://www.wikidata.org/prop/direct/P10752,http://www.wikidata.org/prop/direct/P10752
1598,http://www.wikidata.org/prop/direct/P12385,http://www.wikidata.org/prop/direct/P12385
1599,http://www.wikidata.org/prop/direct/P582,http://www.wikidata.org/prop/direct/P582
1600,http://www.wikidata.org/prop/direct/P580,http://www.wikidata.org/prop/direct/P580
1601,http://www.wikidata.org/prop/P8814,http://www.wikidata.org/prop/P8814
1602,http://www.wikidata.org/prop/P10242,http://www.wikidata.org/prop/P10242
1603,http://www.wikidata.org/prop/P10565,http://www.wikidata.org/prop/P10565
1604,http://www.wikidata.org/prop/P10751,http://www.wikidata.org/prop/P10751
1605,http://www.wikidata.org/prop/P10752,http://www.wikidata.org/prop/P10752
1606,http://www.wikidata.org/prop/P12385,http://www.wikidata.org/prop/P12385
1607,http://www.wikidata.org/prop/P1424,http://www.wikidata.org/prop/P1424
1608,http://www.wikidata.org/prop/P1617,http://www.wikidata.org/prop/P1617
1609,http://www.wikidata.org/prop/P1695,http://www.wikidata.org/prop/P1695
1610,http://www.wikidata.org/prop/P5622,http://www.wikidata.org/prop/P5622
1611,http://www.wikidata.org/prop/P5621,http://www.wikidata.org/prop/P5621
1612,http://www.wikidata.org/prop/P881,http://www.wikidata.org/prop/P881
1613,http://www.wikidata.org/prop/P1215,http://www.wikidata.org/prop/P1215
1614,http://www.wikidata.org/prop/P1296,http://www.wikidata.org/prop/P1296
1615,http://www.wikidata.org/prop/P1458,http://www.wikidata.org/prop/P1458
1616,http://www.wikidata.org/prop/P1457,http://www.wikidata.org/prop/P1457
1617,http://www.wikidata.org/prop/P2060,http://www.wikidata.org/prop/P2060
1618,http://www.wikidata.org/prop/P2120,http://www.wikidata.org/prop/P2120
1619,http://www.wikidata.org/prop/P2214,http://www.wikidata.org/prop/P2214
1620,http://www.wikidata.org/prop/P2216,http://www.wikidata.org/prop/P2216
1621,http://www.wikidata.org/prop/P2924,http://www.wikidata.org/prop/P2924
1622,http://www.wikidata.org/prop/P3222,http://www.wikidata.org/prop/P3222
1623,http://www.wikidata.org/prop/P4296,http://www.wikidata.org/prop/P4296
1624,http://www.wikidata.org/prop/P5063,http://www.wikidata.org/prop/P5063
1625,http://www.wikidata.org/prop/P6259,http://www.wikidata.org/prop/P6259
1626,http://www.wikidata.org/prop/P7497,http://www.wikidata.org/prop/P7497
1627,http://www.wikidata.org/prop/P8408,http://www.wikidata.org/prop/P8408
1628,http://www.wikidata.org/prop/direct-normalized/P1617,http://www.wikidata.org/prop/direct-normalized/P1617
1629,http://www.wikidata.org/prop/direct/P5622,http://www.wikidata.org/prop/direct/P5622
1630,http://www.wikidata.org/prop/direct/P5621,http://www.wikidata.org/prop/direct/P5621
1631,http://www.wikidata.org/prop/direct/P1424,http://www.wikidata.org/prop/direct/P1424
1632,http://www.wikidata.org/prop/direct/P1617,http://www.wikidata.org/prop/direct/P1617
1633,http://www.wikidata.org/prop/direct/P1695,http://www.wikidata.org/prop/direct/P1695
1634,http://www.wikidata.org/prop/direct/P2238,http://www.wikidata.org/prop/direct/P2238
1635,http://www.wikidata.org/prop/direct-normalized/P227,http://www.wikidata.org/prop/direct-normalized/P227
1636,http://www.wikidata.org/prop/direct/P227,http://www.wikidata.org/prop/direct/P227
1637,http://www.wikidata.org/prop/P227,http://www.wikidata.org/prop/P227
1638,http://www.wikidata.org/prop/direct/P289,http://www.wikidata.org/prop/direct/P289
1639,http://www.wikidata.org/prop/P289,http://www.wikidata.org/prop/P289
1640,http://www.wikidata.org/prop/P2238,http://www.wikidata.org/prop/P2238
1641,http://www.wikidata.org/prop/P1181,http://www.wikidata.org/prop/P1181
1642,http://www.wikidata.org/prop/direct/P1181,http://www.wikidata.org/prop/direct/P1181
1643,http://www.wikidata.org/prop/direct/P3448,http://www.wikidata.org/prop/direct/P3448
1644,http://www.wikidata.org/prop/P1299,http://www.wikidata.org/prop/P1299
1645,http://www.wikidata.org/prop/direct/P1299,http://www.wikidata.org/prop/direct/P1299
1646,http://www.wikidata.org/prop/direct/P879,http://www.wikidata.org/prop/direct/P879
1647,http://www.wikidata.org/prop/P879,http://www.wikidata.org/prop/P879
1648,http://www.wikidata.org/prop/direct/P3437,http://www.wikidata.org/prop/direct/P3437
1649,http://www.wikidata.org/prop/P3437,http://www.wikidata.org/prop/P3437
1650,http://www.wikidata.org/prop/direct/P4519,http://www.wikidata.org/prop/direct/P4519
1651,http://www.wikidata.org/prop/P4519,http://www.wikidata.org/prop/P4519
1652,http://www.wikidata.org/prop/P1098,http://www.wikidata.org/prop/P1098
1653,http://www.wikidata.org/prop/P3448,http://www.wikidata.org/prop/P3448
1654,http://www.wikidata.org/prop/P2600,http://www.wikidata.org/prop/P2600
1655,http://www.wikidata.org/prop/direct/P1345,http://www.wikidata.org/prop/direct/P1345
1656,http://www.wikidata.org/prop/P1345,http://www.wikidata.org/prop/P1345
1657,http://www.wikidata.org/prop/direct/P1545,http://www.wikidata.org/prop/direct/P1545
1658,http://www.wikidata.org/prop/P1545,http://www.wikidata.org/prop/P1545
1659,http://www.wikidata.org/prop/P3483,http://www.wikidata.org/prop/P3483
1660,http://www.wikidata.org/prop/direct/P3483,http://www.wikidata.org/prop/direct/P3483
1661,http://www.wikidata.org/prop/direct/P2600,http://www.wikidata.org/prop/direct/P2600
1662,http://www.wikidata.org/prop/direct/P1953,http://www.wikidata.org/prop/direct/P1953
1663,http://www.wikidata.org/prop/direct/P1549,http://www.wikidata.org/prop/direct/P1549
1664,http://www.wikidata.org/prop/P1549,http://www.wikidata.org/prop/P1549
1665,http://www.wikidata.org/prop/P190,http://www.wikidata.org/prop/P190
1666,http://www.wikidata.org/prop/direct/P190,http://www.wikidata.org/prop/direct/P190
1667,http://www.wikidata.org/prop/P533,http://www.wikidata.org/prop/P533
1668,http://www.wikidata.org/prop/direct/P533,http://www.wikidata.org/prop/direct/P533
1669,http://www.wikidata.org/prop/direct/P1120,http://www.wikidata.org/prop/direct/P1120
1670,http://www.wikidata.org/prop/P1120,http://www.wikidata.org/prop/P1120
1671,http://www.wikidata.org/prop/P1339,http://www.wikidata.org/prop/P1339
1672,http://www.wikidata.org/prop/direct/P1339,http://www.wikidata.org/prop/direct/P1339
1673,http://www.wikidata.org/prop/direct/P2124,http://www.wikidata.org/prop/direct/P2124
1674,http://www.wikidata.org/prop/P2124,http://www.wikidata.org/prop/P2124
1675,http://www.wikidata.org/prop/direct/P3886,http://www.wikidata.org/prop/direct/P3886
1676,http://www.wikidata.org/prop/P3886,http://www.wikidata.org/prop/P3886
1677,http://www.wikidata.org/prop/P8031,http://www.wikidata.org/prop/P8031
1678,http://www.wikidata.org/prop/direct/P8031,http://www.wikidata.org/prop/direct/P8031
1679,http://www.wikidata.org/prop/direct/P576,http://www.wikidata.org/prop/direct/P576
1680,http://www.wikidata.org/prop/P576,http://www.wikidata.org/prop/P576
1681,http://www.wikidata.org/prop/direct/P942,http://www.wikidata.org/prop/direct/P942
1682,http://www.wikidata.org/prop/P942,http://www.wikidata.org/prop/P942
1683,http://www.wikidata.org/prop/P506,http://www.wikidata.org/prop/P506
1684,http://www.wikidata.org/prop/direct/P506,http://www.wikidata.org/prop/direct/P506
1685,http://www.wikidata.org/prop/P1406,http://www.wikidata.org/prop/P1406
1686,http://www.wikidata.org/prop/direct/P1406,http://www.wikidata.org/prop/direct/P1406
1687,http://www.wikidata.org/prop/P2620,http://www.wikidata.org/prop/P2620
1688,http://www.wikidata.org/prop/direct/P2620,http://www.wikidata.org/prop/direct/P2620
1689,http://www.wikidata.org/prop/P5949,http://www.wikidata.org/prop/P5949
1690,http://www.wikidata.org/prop/direct/P11386,http://www.wikidata.org/prop/direct/P11386
1691,http://www.wikidata.org/prop/P11386,http://www.wikidata.org/prop/P11386
1692,http://www.wikidata.org/prop/direct/P739,http://www.wikidata.org/prop/direct/P739
1693,http://www.wikidata.org/prop/P739,http://www.wikidata.org/prop/P739
1694,http://www.wikidata.org/prop/P10918,http://www.wikidata.org/prop/P10918
1695,http://www.wikidata.org/prop/direct/P10918,http://www.wikidata.org/prop/direct/P10918
1696,http://www.wikidata.org/prop/P629,http://www.wikidata.org/prop/P629
1697,http://www.wikidata.org/prop/direct/P629,http://www.wikidata.org/prop/direct/P629
1698,http://www.wikidata.org/prop/direct/P691,http://www.wikidata.org/prop/direct/P691
1699,http://www.wikidata.org/prop/direct/P906,http://www.wikidata.org/prop/direct/P906
1700,http://www.wikidata.org/prop/direct/P109,http://www.wikidata.org/prop/direct/P109
1701,http://www.wikidata.org/prop/P109,http://www.wikidata.org/prop/P109
1702,http://www.wikidata.org/prop/P949,http://www.wikidata.org/prop/P949
1703,http://www.wikidata.org/prop/P935,http://www.wikidata.org/prop/P935
1704,http://www.wikidata.org/prop/P1711,http://www.wikidata.org/prop/P1711
1705,http://www.wikidata.org/prop/direct/P935,http://www.wikidata.org/prop/direct/P935
1706,http://www.wikidata.org/prop/direct/P949,http://www.wikidata.org/prop/direct/P949
1707,http://www.wikidata.org/prop/direct/P1711,http://www.wikidata.org/prop/direct/P1711
1708,http://www.wikidata.org/prop/P3365,http://www.wikidata.org/prop/P3365
1709,http://www.wikidata.org/prop/P3430,http://www.wikidata.org/prop/P3430
1710,http://www.wikidata.org/prop/P3569,http://www.wikidata.org/prop/P3569
1711,http://www.wikidata.org/prop/P3553,http://www.wikidata.org/prop/P3553
1712,http://www.wikidata.org/prop/P5587,http://www.wikidata.org/prop/P5587
1713,http://www.wikidata.org/prop/P6058,http://www.wikidata.org/prop/P6058
1714,http://www.wikidata.org/prop/P6706,http://www.wikidata.org/prop/P6706
1715,http://www.wikidata.org/prop/P691,http://www.wikidata.org/prop/P691
1716,http://www.wikidata.org/prop/direct-normalized/P906,http://www.wikidata.org/prop/direct-normalized/P906
1717,http://www.wikidata.org/prop/P906,http://www.wikidata.org/prop/P906
